Molecule ChEMBL ID,Smiles,Standard Type,Standard Value,Standard Units
CHEMBL319512,COc1ccc2c(c1)CSc1c(C(F)(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2,IC50,13,nM
CHEMBL144218,CCCCCCSc1ccccc1OC(C)=O,IC50,3500,nM
CHEMBL116252,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2cnccc2Cl)cc1,IC50,43,nM
CHEMBL328003,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)C2)cc1,IC50,110,nM
CHEMBL51434,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)C(=O)OC2)cc1,IC50,10,nM
CHEMBL43553,CN(C)c1c(Cl)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,IC50,141.25,nM
CHEMBL110145,Cc1ncccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(N)(=O)=O)cc1,IC50,2800,nM
CHEMBL440798,NS(=O)(=O)c1ccc(-n2nc(C(F)F)cc2-c2ccc(C(=O)O)cc2)cc1,IC50,46800,nM
CHEMBL29439,CNc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,15.85,nM
CHEMBL13920,C#CCCCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,IC50,15,nM
CHEMBL559812,Cc1c(-c2ccc(S(C)(=O)=O)cc2)nc(NC2CCCCC2)nc1C(F)(F)F,IC50,10000,nM
CHEMBL559886,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NC3CCOCC3)n2)cc1,IC50,18,nM
CHEMBL561891,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NC3CCCCC3)n2)cc1,IC50,0.5,nM
CHEMBL551830,Cc1ccc(CNc2nc(-c3ccc(S(C)(=O)=O)cc3)cc(C(F)(F)F)n2)cc1,IC50,10,nM
CHEMBL184281,COc1ccc(Sc2c(C)[nH]c3cc(S(C)(=O)=O)ccc23)cc1,IC50,470,nM
CHEMBL525020,CS(=O)(=O)c1ccc(-c2[nH]c3ccc(Cl)cc3c2-c2ccccc2Cl)cc1,IC50,10,nM
CHEMBL495778,C=C(C)C1(O)OC(=O)C=C1OC,IC50,,
CHEMBL1490,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,IC50,,
CHEMBL1917099,CC(C)(C)c1ccc(S2=NS(=O)(=O)c3cc([N+](=O)[O-])ccc32)cc1,IC50,270,nM
CHEMBL52285,CS(=O)(=O)c1ccc(C2=C(c3cccc(F)c3)C(=O)OC2)cc1,IC50,1300,nM
CHEMBL248702,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,IC50,,
CHEMBL25719,CC(C)=CCC/C(C)=C/CO,IC50,,
CHEMBL1536,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)C,IC50,,
CHEMBL1771,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,IC50,,
CHEMBL4547736,Cc1cccc(/C=C/C2=NN(c3ccc(F)cc3)C(=O)CC2)c1,IC50,52.34,nM
CHEMBL1909056,,IC50,,
CHEMBL4159582,CS(=O)(=O)c1ccc(NC(=O)NNC(=S)Nc2ccccc2)cc1,IC50,12800,nM
CHEMBL294050,N#Cc1ccc(-c2ccsc2-c2ccc(F)cc2)cc1,IC50,30000,nM
CHEMBL54126,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],IC50,,
CHEMBL98903,COc1ccc(-c2cscc2-c2ccc(S(C)(=O)=O)cc2)cc1,IC50,5000,nM
CHEMBL416146,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,IC50,1100,nM
CHEMBL305060,CS(=O)(=O)c1ccc(-c2ccsc2-c2ccc(F)cc2)cc1,IC50,250,nM
CHEMBL898,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,IC50,,
CHEMBL1766294,CS(=O)(=O)c1ccc(-n2nc(CNC(=O)Nc3cccc(C(F)(F)F)c3)cc2-c2ccccc2)cc1,IC50,2500,nM
CHEMBL1766287,NS(=O)(=O)c1ccc(-n2nc(CCCNC(=O)Nc3ccc(C(F)(F)F)cc3)cc2-c2ccccc2)cc1,IC50,1300,nM
CHEMBL95380,COc1ccc2c(c1)c(CC(=O)NCCOC(=O)/C=C/c1ccc(N(C)C)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,190,nM
CHEMBL4557315,N#Cc1c(/N=C/c2ccc(O)cc2)c(C(=O)Nc2ccc(Br)cc2)n2c1CCC2,IC50,640,nM
CHEMBL4531924,N#Cc1c(/N=C/c2cccnc2)c(C(=O)Nc2ccc(Br)cc2)n2c1CCC2,IC50,9840,nM
CHEMBL4547592,CC/C=N/c1c(C#N)c2n(c1C(=O)Nc1ccccc1)CCCC2,IC50,7140,nM
CHEMBL2230270,CC1(C)C=Cc2c(O)cc(/C=C/c3ccc(O)cc3)cc2O1,IC50,20000,nM
CHEMBL3236777,CNC(=O)c1nc(-c2cc(OC)c(OC)c(OC)c2)n(-c2ccc(OC)cc2)n1,IC50,68200,nM
CHEMBL4450458,Clc1ccc(-c2nnc(CSc3nnc(-c4ccncc4)o3)o2)cc1,IC50,89,nM
CHEMBL4569755,Clc1ccc(/C=N/c2nnc(-c3cccnc3)o2)cc1,IC50,130,nM
CHEMBL1916958,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccncc1,IC50,12600,nM
CHEMBL2347669,CS(=O)(=O)c1ccc(-c2[nH]c(S(C)(=O)=O)nc2-c2ccccc2)cc1,IC50,280,nM
CHEMBL1766295,NS(=O)(=O)c1ccc(-n2nc(CNC(=O)Nc3cccc(C(F)(F)F)c3)cc2-c2ccccc2)cc1,IC50,1000,nM
CHEMBL1766286,NS(=O)(=O)c1ccc(-n2nc(CCCNC(=O)Nc3ccc(Cl)cc3)cc2-c2ccccc2)cc1,IC50,6000,nM
CHEMBL70588,Cc1ccc(-n2c(-c3ccc(S(N)(=O)=O)cc3)coc2=O)cc1,IC50,790.68,nM
CHEMBL4465694,CC(C)=CCc1c(O)cc(O)c(CC=C(C)C)c1/C=C/c1ccc(O)cc1,IC50,5700,nM
CHEMBL1069,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,IC50,,
CHEMBL3425989,CC(=O)N[C@H]1Oc2ccc(CCO)cc2O[C@@H]1c1ccc(O)c(O)c1,IC50,2500,nM
CHEMBL4576864,Oc1ccc(-c2nnc(CSc3nnc(-c4ccncc4)o3)o2)cc1,IC50,100,nM
CHEMBL161793,CNS(=O)(=O)c1ccc(-c2oc(C)nc2C2CCCCC2)cc1,IC50,3100,nM
CHEMBL116848,CS(=O)(=O)c1ccc(-n2cnc(Cc3ccccc3)c2-c2ccc(F)cc2)cc1,IC50,10000,nM
CHEMBL333505,CCN(CC)c1ccncc1-c1c(Cl)ncn1-c1ccc(S(C)(=O)=O)cc1,IC50,1000,nM
CHEMBL147327,CS(=O)(=O)Nc1cc2c(cc1Sc1cncs1)C(=O)CC2,IC50,10000,nM
CHEMBL66821,CC(=O)c1ccc(-c2ccsc2-c2ccc(F)cc2)cc1,IC50,30000,nM
CHEMBL117862,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1F,IC50,4,nM
CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],IC50,,
CHEMBL865,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,IC50,5.012,nM
CHEMBL16251,CC(C)c1cc(/C=C2\SC(N=C(N)N)=NC2=O)cc(C(C)C)c1O,IC50,1800,nM
CHEMBL71052,NS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccccc2)cc1,IC50,2398.83,nM
CHEMBL323732,CS(=O)(=O)c1ccc(C2=C(c3ccc(C(F)(F)F)c(F)c3)CCC2)cc1,IC50,760,nM
CHEMBL227135,O=C1O[C@H](c2ccc(O)c(O)c2)[C@H]2CO[C@H](c3ccc(O)c(O)c3)[C@@H]12,IC50,90200,nM
CHEMBL42408,COc1c(Cl)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,IC50,140,nM
CHEMBL436990,OC[C@H]1[C@@H](c2ccc(O)c(O)c2)OC[C@@H]1[C@H](O)c1ccc(O)c(O)c1,IC50,73900,nM
CHEMBL326362,CC(C)(C)c1cc(/C=C2/SC(N)=NC2=O)cc2c1OCC2(C)C,IC50,3000,nM
CHEMBL2380871,CC(=O)OCc1onc(-c2ccc(Cl)o2)c1-c1ccccc1,IC50,100000,nM
CHEMBL2380864,FC(F)(F)c1onc(-c2ccc(Cl)o2)c1-c1ccccc1,IC50,100000,nM
CHEMBL23808,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(Cl)c3)C(=O)CC2)cc1,IC50,9,nM
CHEMBL42485,CS(=O)(=O)c1ccc(-c2cc(Br)sc2-c2ccc(F)cc2)cc1,IC50,2,nM
CHEMBL350039,CS(=O)(=O)c1ccc(-c2cnn(-c3ccccc3)c(=O)c2-c2ccccc2)cc1,IC50,80,nM
CHEMBL363102,CS(=O)(=O)c1ccc(-c2c(-c3cccc(F)c3)nn3ncccc23)cc1,IC50,34,nM
CHEMBL185420,CS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc(F)c(Cl)c2)cc1,IC50,10,nM
CHEMBL365473,CC(C)Oc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,IC50,57,nM
CHEMBL127210,Cc1cc(=O)c(Oc2ccc(F)c(F)c2)c(-c2ccc(S(C)(=O)=O)cc2)o1,IC50,4430,nM
CHEMBL512227,CC(C)=CCC1C(=O)C(C(=O)CC(C)C)=C(O)C(O)(CC=C(C)C)C1=O,IC50,1600,nM
CHEMBL1830471,Cc1ccc(-c2cc(CCC(=O)N3CCN(Cc4ccc(C(C)(C)C)cc4)CC3)nn2-c2ccc3ccccc3n2)cc1,IC50,10000,nM
CHEMBL126979,Cc1cc(=O)c(-c2ccc(Cl)cc2F)c(-c2ccc(S(C)(=O)=O)cc2)o1,IC50,2050.22,nM
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,500,nM
CHEMBL66445,CS(=O)(=O)c1ccc(-c2sccc2-c2ccc(F)cc2)cc1,IC50,4300,nM
CHEMBL359563,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Oc1ccc(F)cc1F,IC50,4100,nM
CHEMBL274990,CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1,IC50,310,nM
CHEMBL42485,CS(=O)(=O)c1ccc(-c2cc(Br)sc2-c2ccc(F)cc2)cc1,IC50,126320,nM
CHEMBL357315,CS(=O)(=O)c1ccc(-c2cc3c(cc2C=C2CCCCCC2)OCO3)cc1,IC50,200,nM
CHEMBL237021,COc1ccc2c(c1)c(CC(=O)NCCCO[N+](=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,IC50,1200,nM
CHEMBL16843,CC[S+]([O-])c1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1,IC50,20000,nM
CHEMBL318881,COc1ccc2c(c1)c(CC(=O)Oc1ccc(F)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,75,nM
CHEMBL441769,COc1ccc2c(c1)c(CC(=O)NC[C@@H](O)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,47,nM
CHEMBL286756,N#CCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,IC50,120,nM
CHEMBL29075,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccn2)cc1,IC50,45600,nM
CHEMBL271763,CS(=O)(=O)c1ccc(-c2nc(NCc3ccncc3)cc(C(F)(F)F)n2)cc1,IC50,298.5,nM
CHEMBL259680,CS(=O)(=O)c1ccc(-c2nc(NCc3cccnc3)cc(C(F)(F)F)n2)cc1,IC50,10000,nM
CHEMBL272627,CS(=O)(=O)c1ccc(-c2nc(NCc3ccsc3)cc(C(F)(F)F)n2)cc1,IC50,46.5,nM
CHEMBL271763,CS(=O)(=O)c1ccc(-c2nc(NCc3ccncc3)cc(C(F)(F)F)n2)cc1,IC50,2950,nM
CHEMBL270111,CS(=O)(=O)c1ccc(-c2nc(NCC3CCCCC3)cc(C(F)(F)F)n2)cc1,IC50,1480,nM
CHEMBL300601,Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1C,IC50,23,nM
CHEMBL257108,Cc1ccc(CNc2nc(-c3ccc(S(C)(=O)=O)cc3)nc(Cl)c2C)cc1,IC50,36.7,nM
CHEMBL269832,CS(=O)(=O)c1ccc(-c2nc(O)cc(NCc3ccccc3)n2)cc1,IC50,49.3,nM
CHEMBL417748,Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,IC50,13,nM
CHEMBL270510,Cc1ccc(CNc2cc(C(F)(F)F)nc(-c3ccc(S(C)(=O)=O)cc3)n2)cc1,IC50,48.4,nM
CHEMBL403985,CS(=O)(=O)c1ccc(-c2nc(Nc3ccccc3)cc(C(F)(F)F)n2)cc1,IC50,10000,nM
CHEMBL52888,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1OC,IC50,65,nM
CHEMBL16698,COC(=O)CCSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1,IC50,20000,nM
CHEMBL279387,CCCOc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1,IC50,20000,nM
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,1100,nM
CHEMBL1630223,O=C(O)C1=Cc2c(ccc(Cl)c2Oc2ccccc2)OC1C(F)(F)F,IC50,530,nM
CHEMBL1630242,O=C(O)C1=Cc2cc(Cl)c(OCC3CCCCC3)c(Cl)c2OC1C(F)(F)F,IC50,34,nM
CHEMBL1630228,CC(C)CCc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2,IC50,94,nM
CHEMBL2315860,O=C(N[C@H]1CC[C@H](CO)CC1)C1CCN(c2nc3cc(Cl)ccc3o2)CC1,IC50,,
CHEMBL2315857,O=C(N[C@@H]1CCC[C@@H]1COc1ccccc1)C1CCN(c2nc3cc(Cl)ccc3o2)CC1,IC50,,
CHEMBL25,CC(=O)Oc1ccccc1C(=O)O,IC50,2400,nM
CHEMBL1814717,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)c(-c2ccc(OC(F)(F)F)cc2)c1.[Na+],IC50,72000,nM
CHEMBL1814724,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1-c1ccc(F)cc1.[Na+],IC50,36000,nM
CHEMBL1775110,CS(=O)(=O)Nc1ccc(Oc2ccc(OCCN3CCCC3)cc2)cc1,IC50,100000,nM
CHEMBL410524,NS(=O)(=O)c1ccc(-c2nc(NCc3ccccc3)cc(C(F)(F)F)n2)cc1,IC50,10000,nM
CHEMBL257054,CS(=O)(=O)c1ccc(-c2nc(NCC3CC=CCC3)cc(C(F)(F)F)n2)cc1,IC50,43.1,nM
CHEMBL257301,CS(=O)(=O)c1ccc(-c2nc(NCc3nc4ccccc4[nH]3)cc(C(F)(F)F)n2)cc1,IC50,10000,nM
CHEMBL273118,CS(=O)(=O)c1ccc(-c2nc(NCc3cc4ccccc4s3)cc(C(F)(F)F)n2)cc1,IC50,5.92,nM
CHEMBL272627,CS(=O)(=O)c1ccc(-c2nc(NCc3ccsc3)cc(C(F)(F)F)n2)cc1,IC50,17.6,nM
CHEMBL407951,CS(=O)(=O)c1ccc(-c2nc(NCc3csc4ccccc34)cc(C(F)(F)F)n2)cc1,IC50,10000,nM
CHEMBL442706,NS(=O)(=O)c1ccc(-c2nc(NCc3cc4ccccc4s3)cc(C(F)(F)F)n2)cc1,IC50,140.4,nM
CHEMBL271551,CS(=O)(=O)c1ccc(-c2nc(NCc3ccco3)cc(C(F)(F)F)n2)cc1,IC50,140,nM
CHEMBL271338,CS(=O)(=O)c1ccc(-c2nc(NCc3cccs3)cc(C(F)(F)F)n2)cc1,IC50,2.1,nM
CHEMBL95479,COc1ccc2c(c1)c(CC(=O)OCCC1CCCCC1)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,1000,nM
CHEMBL319999,COc1ccc2c(c1)c(CC(=O)NCCc1ccccc1)c(C)n2Cc1ccc(Br)cc1,IC50,66000,nM
CHEMBL3823420,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccccc2O)cc1,IC50,7570,nM
CHEMBL3823187,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccccc2F)cc1,IC50,470,nM
CHEMBL3823440,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc(F)cc2)cc1,IC50,170,nM
CHEMBL3823115,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc(C(F)(F)F)cc2)cc1,IC50,90,nM
CHEMBL274893,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CCC2)cc1,IC50,26,nM
CHEMBL281504,N#Cc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,29700,nM
CHEMBL18312,CC1(O)OC(=O)C(c2ccc3ccccc3c2)=C1c1ccc(S(C)(=O)=O)cc1,IC50,3200,nM
CHEMBL407,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,IC50,,
CHEMBL109177,CC1(C)OC(=O)C(Oc2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1,IC50,40,nM
CHEMBL324876,CC1(C)OC(=O)C(Oc2ccc(F)cc2)=C1c1ccc(S(C)(=O)=O)cc1,IC50,50,nM
CHEMBL1430,CC(C)(S)[C@@H](N)C(=O)O,IC50,,
CHEMBL330976,CS(=O)(=O)c1ccc(-c2nn3cccnc3c2-c2ccc(F)cc2)cc1,IC50,4201,nM
CHEMBL1467,O=c1ncnc2[nH][nH]cc1-2,IC50,,
CHEMBL224201,O=S(=O)(c1ccccc1)c1cnccc1NS(=O)(=O)C(F)(F)F,IC50,100000,nM
CHEMBL29920,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2)cc1,IC50,160,nM
CHEMBL153,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,IC50,13100,nM
CHEMBL501676,Clc1ccc(-c2cn[se]c2-c2ccc(Cl)cc2)cc1,IC50,0,nM
CHEMBL183977,COc1ccc(C(=O)c2c(C)[nH]c3cc(S(C)(=O)=O)ccc23)cc1,IC50,1090,nM
CHEMBL1950012,Cc1ccnc(C(=O)c2[nH]c3ccc(C(C)(C)C)cc3c2CC(=O)O)c1,IC50,41.5,nM
CHEMBL398087,O=C(O)Cc1ccn(-c2ccccc2F)c1,IC50,2400,nM
CHEMBL1950009,Cc1ccnc(C(=O)c2[nH]c3cc(F)ccc3c2CC(=O)O)c1,IC50,155,nM
CHEMBL1950012,Cc1ccnc(C(=O)c2[nH]c3ccc(C(C)(C)C)cc3c2CC(=O)O)c1,IC50,,
CHEMBL3289928,CCOC(OCC)c1ccc(/C=C2\CN(Cc3ccccc3)C/C(=C\c3ccc(C(OCC)OCC)cc3)C2=O)cc1,IC50,100000,nM
CHEMBL3314085,O=C1/C(=C/c2coc3ccc(Br)cc3c2=O)c2ccccc2N1c1c(Cl)cccc1Cl,IC50,7600,nM
CHEMBL3355603,[2H]C([2H])([2H])c1cc2c(c(C([2H])([2H])[2H])c1Br)C=C(C(=O)O)C(C(F)(F)F)O2,IC50,43,nM
CHEMBL432260,COc1ccc2c(c1)c(CC(=O)N[C@@H](CO)CCSC)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,250,nM
CHEMBL50588,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,IC50,,
CHEMBL213338,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(-c3nn[nH]n3)cc2)cc1,IC50,1.9,nM
CHEMBL878,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,IC50,,
CHEMBL550473,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NCC3CCCCC3)n2)cc1,IC50,29,nM
CHEMBL549393,CCCCNc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1,IC50,1.3,nM
CHEMBL416146,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,IC50,347,nM
CHEMBL551829,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NCc3ccccc3)n2)cc1,IC50,8,nM
CHEMBL561888,CS(=O)(=O)c1ccc(-c2cnc(Cc3ccc(F)cc3F)nc2-c2ccc(F)cc2)cc1,IC50,114,nM
CHEMBL551083,COc1ccc(Cc2ncc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)n2)cc1O,IC50,,
CHEMBL111039,CSc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1,IC50,218.78,nM
CHEMBL116498,CC(=O)Nc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,IC50,10000,nM
CHEMBL274990, SC58125,CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1,'=',1100
CHEMBL3774538,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OCc3ccc(I)cc3)n2)cc1,IC50,2500,nM
CHEMBL16048,CC(C)(C)c1cc(/C=C2\SC(NC#N)=NC2=O)cc(C(C)(C)C)c1O,IC50,55000,nM
CHEMBL327900,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC3(CCCC3)C2)cc1,IC50,61.66,nM
CHEMBL434,CC(C)NCC(O)c1ccc(O)c(O)c1,IC50,,
CHEMBL326024,Cc1nc(-c2nc(C(F)(F)F)cn2-c2ccc(S(=O)(=O)N(C)C)cc2)co1,IC50,4168.69,nM
CHEMBL298296,CS(=O)(=O)c1ccc(-n2cc(-c3ccccc3)nc2-c2ccc(Cl)cc2)cc1,IC50,239.88,nM
CHEMBL29842,COc1c(C(F)(F)F)nn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccccc1,IC50,79.43,nM
CHEMBL1909048,O=C(c1ccccc1Cl)N1CCC(Cc2ccccc2)CC1,IC50,,
CHEMBL145647,CCCOCCCSc1ccccc1OC(C)=O,IC50,50000,nM
CHEMBL325755,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccnc2)cc1,IC50,1690,nM
CHEMBL1908355,NC(=O)N1C(=O)/C(=C(\O)c2cccs2)c2cc(Cl)ccc21,IC50,267,nM
CHEMBL265585,CS(=O)(=O)c1ccc(-c2sc(C(F)(F)F)nc2-c2ccc(F)cc2)cc1,IC50,23,nM
CHEMBL110574,Cc1ncccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,IC50,9600,nM
CHEMBL161377,CCS(=O)(=O)c1ccc(-c2oc(C)nc2-c2ccc(F)cc2)cc1,IC50,38000,nM
CHEMBL420479,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccncc2)cc1,IC50,100000,nM
CHEMBL367739,Cc1cnc(NC(=O)C2=C(O)c3sccc3S(=O)(=O)N2C)s1,IC50,510,nM
CHEMBL119618,CCCN(C(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2)C1CC1,IC50,4000,nM
CHEMBL331749,CC(C)(C)c1cc(Nc2ccccc2C(=O)O)cc2c1OCC2(C)C,IC50,4000,nM
CHEMBL321016,Cc1cccnc1-c1nc(C(F)(F)F)cn1-c1ccc(S(N)(=O)=O)cc1,IC50,1540,nM
CHEMBL89263,CS(=O)(=O)c1ccc(C2=C(c3ccc(OC(F)(F)F)cc3)CC3(CC3)C2)cc1,IC50,134.9,nM
CHEMBL1957881,Cc1ccc(/N=C/c2cn(Cc3ccccc3)c3ccccc23)cc1,IC50,17500,nM
CHEMBL324275,CC1Cc2cc(-c3c(Cl)ncn3-c3ccc(S(C)(=O)=O)cc3)ccc2O1,IC50,74,nM
CHEMBL24957,CC[C@H](CO)NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,IC50,100,nM
CHEMBL156533,CS(=O)(=O)c1ccc(-n2nc(-c3ccc(Cl)cc3)c3c2CCCC3)cc1,IC50,10000,nM
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,340,nM
CHEMBL3960755,COc1ccc(-c2ncn(CC(=O)O)c2-c2ccc(OC)cc2)cc1,IC50,12570,nM
CHEMBL1917087,NS(=O)(=O)c1cc2c(cc1Cl)S(c1ccc(Br)cc1)=NS2(=O)=O,IC50,2300,nM
CHEMBL420351,Cc1cc(=O)c(Oc2ccc(Cl)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,IC50,320.04,nM
CHEMBL166156,CS(=O)(=O)c1ccc(-n2nc(CO)cc2-c2ccccc2)cc1,IC50,10000,nM
CHEMBL179512,COc1cc(/C=C/C(O)=C/C(=O)/C=C/c2ccc(O)cc2)ccc1O,IC50,21360,nM
CHEMBL180239,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)[nH]n2)ccc1O,IC50,9700,nM
CHEMBL227934,O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,IC50,,
CHEMBL44152,Cc1c(COc2ccc(Cl)cc2)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,IC50,30,nM
CHEMBL28599,Cc1ccccc1-c1cc(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1,IC50,69,nM
CHEMBL55224,COc1c(Cl)cc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,IC50,100000,nM
CHEMBL127190,Cc1cc(=O)c(-c2ccc(Cl)c(Cl)c2)c(-c2ccc(S(C)(=O)=O)cc2)o1,IC50,680.77,nM
CHEMBL487894,Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.[Na+],IC50,,
CHEMBL799,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,IC50,,
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,120,nM
CHEMBL183970,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Cc1ccc(F)cc1F,IC50,260,nM
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,49,nM
CHEMBL288773,Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)n1Cc1ccc(F)cc1,IC50,100000,nM
